,PC1,PC2,PC3,sample_id,Super_Population,Population,Population_Description
543,10675.883346430257,-25966.403816807728,-285.87174738073867,HG04188,SAS,BEB,Bengali in Bangladesh
544,32509.712183425,-27214.277450151792,-5268.37874622146,HG04189,SAS,BEB,Bengali in Bangladesh
545,17082.20571286886,-26627.611578480442,-944.0394074071651,HG04194,SAS,BEB,Bengali in Bangladesh
546,1390.623681498209,-27520.938194021255,7531.585486163287,HG04206,SAS,ITU,Indian Telugu in the UK
547,15943.851843078852,-28404.906804427406,-4394.504473341791,HG04212,SAS,ITU,Indian Telugu in the UK
548,13492.52516683906,-26158.16510103272,5871.452843999733,HG04214,SAS,ITU,Indian Telugu in the UK
549,24655.799248753694,-27468.868897236083,-8017.025491855165,HG04216,SAS,ITU,Indian Telugu in the UK
550,6759.307643779918,-30577.461705219226,-13882.028902064772,HG04227,SAS,STU,Sri Lankan Tamil in the UK
551,15210.417807522976,-28969.157065961786,-6840.399281222497,HG04238,SAS,ITU,Indian Telugu in the UK
552,9404.926227932829,-33928.768133048725,-15965.219098784313,HG04239,SAS,ITU,Indian Telugu in the UK
553,-59229.61638799038,11624.490277628138,4450.699418455352,NA06984,EUR,CEU,Utah residents with Northern and Western European ancestry
554,-39194.89787937657,6871.9702472132785,-5869.4736773692275,NA06985,EUR,CEU,Utah residents with Northern and Western European ancestry
555,-51556.99346750848,10455.838762554928,-10260.670179198863,NA06986,EUR,CEU,Utah residents with Northern and Western European ancestry
556,-64117.55575054156,-3332.852943595463,-2330.8927504822527,NA06989,EUR,CEU,Utah residents with Northern and Western European ancestry
557,-80715.04574803807,9485.693106974106,-6654.413866920493,NA06994,EUR,CEU,Utah residents with Northern and Western European ancestry
558,-62519.34682241752,3169.805987558002,-9275.068098377953,NA07000,EUR,CEU,Utah residents with Northern and Western European ancestry
559,-51278.827911416294,11218.236723875505,1752.0838892129918,NA07037,EUR,CEU,Utah residents with Northern and Western European ancestry
560,-43379.93578061073,12791.065683039937,317.9582638153792,NA07048,EUR,CEU,Utah residents with Northern and Western European ancestry
561,-66535.52355624121,17208.29277041681,-3892.4206943502577,NA07051,EUR,CEU,Utah residents with Northern and Western European ancestry
562,-33536.88084596721,15937.080976118452,-14205.30013254334,NA07056,EUR,CEU,Utah residents with Northern and Western European ancestry
563,-52621.464373243805,6162.342208613135,15530.69908753036,NA07347,EUR,CEU,Utah residents with Northern and Western European ancestry
